"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","Mário Sérgio Wolski;  Ricardo Simão Diniz Dalmolin","Universidade Federal de Santa Maria (UFSM)","Conjunto de dados da tese 'Modelagem do terreno e mapeamento digital de solos por extrapolação das relações solo-paisagem'","RS",131,"PEDOLÓGICO","https://drive.google.com/open?id=0B679RnyBSPgwaEVCMGpXaDhnZEU"
