"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","Jovani Zalamena;  Ricardo Simão Diniz Dalmolin","Universidade Federal de Santa Maria (UFSM)","Conjunto de dados da dissertação 'Impacto do uso da terra nos atributos químicos e físicos de solos do rebordo do planalto - RS'","RS",214,"EDAFOLÓGICO","https://drive.google.com/open?id=0B7xsLbrOA23oSERBdld3N0xaVnM"
