"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","WITTERN;  K. P. et alli","Embrapa Solos","Conjunto de dados do levantamento de reconhecimento de média intensidade 'Levantamento de Reconhecimento de Média Intensidade dos Solos e Avaliação da Aptidão Agrícola das Terras em 100.000 Hectares da Gleba Machadinho, no Município de Ariquemes, Rondônia.'","RO",105,"PEDOLÓGICO","https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"
