"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","José Augusto Laus Neto;  JAime antonio de Almeida et alli","","Conjunto de dados do levantamento detalhado 'Anais da VIII Reunião de Classificação e Correlação de Solos Santa Catarina.'","SC",47,"PEDOLÓGICO","https://drive.google.com/open?id=0B7xsLbrOA23oZzl2WFhROXo4VWc"
