"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","Elias Mendes Costa;  Lúcia Helena Cunha dos Anjos","Universidade Federal Rural do Rio de Janeiro (UFRRJ)","Conjunto de dados da dissertação 'Mapeamento digital de solos por regressão logística múltipla em ambiente de Mar de Morros em Pinheiral, RJ'","RJ",70,"PEDOLÓGICO","https://drive.google.com/open?id=0B7xsLbrOA23oRjJiQzVpVkh2TWs"
