"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","Priscila Vogelei Ramos;  Ricardo Simão Diniz Dalmolin","Universidade Federal de Santa Maria (UFSM)","Conjunto de dados da dissertação 'Suscetibilidade magnética na estimativa de atributos do solo e identificação de compartimentos da paisagem em Latossolos de basalto no planalto do RS'","RS",25,"PEDOLÓGICO","https://drive.google.com/open?id=0B679RnyBSPgwNzU0N0JNN19WYjA"
