"","Nome","Instituição","Título","UF","Contribuição","Tipo","url"
"1","Alfredo Melhem Baruqui;  Uebi Jorge Naime et alli","Embrapa Solos","Conjunto de dados do levantamento de reconhecimento de média intensidade 'Levantamento de Reconhecimento de Média Intensidade dos Solos da Zona Campos das Vertentes - MG'","MG",333,"PEDOLÓGICO","https://drive.google.com/open?id=0B7xsLbrOA23oNmhsbGtHRGh1Vk0"
